#BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
   1948       1.0692583e+00       9.8980338e-01       9.1068654e-04
   1949       1.0692644e+00       9.8984415e-01       9.1113143e-04
   1950       1.0692717e+00       9.8988489e-01       9.1157419e-04
   1951       1.0692803e+00       9.8992558e-01       9.1201486e-04
   1952       1.0692902e+00       9.8996624e-01       9.1245347e-04
   1953       1.0693017e+00       9.9000686e-01       9.1289007e-04
   1954       1.0693149e+00       9.9004745e-01       9.1332470e-04
   1955       1.0693300e+00       9.9008800e-01       9.1375742e-04
   1956       1.0693470e+00       9.9012852e-01       9.1418828e-04
   1957       1.0693662e+00       9.9016901e-01       9.1461734e-04
   1958       1.0693876e+00       9.9020947e-01       9.1504466e-04
   1959       1.0694115e+00       9.9024990e-01       9.1547029e-04
   1960       1.0694380e+00       9.9029030e-01       9.1589430e-04
   1961       1.0694672e+00       9.9033068e-01       9.1631677e-04
   1962       1.0694994e+00       9.9037103e-01       9.1673775e-04
   1963       1.0695346e+00       9.9041136e-01       9.1715734e-04
   1964       1.0695731e+00       9.9045166e-01       9.1757560e-04
   1965       1.0696149e+00       9.9049195e-01       9.1799262e-04
   1966       1.0696603e+00       9.9053222e-01       9.1840848e-04
   1967       1.0697094e+00       9.9057247e-01       9.1882326e-04
   1968       1.0697623e+00       9.9061271e-01       9.1923706e-04
   1969       1.0698192e+00       9.9065294e-01       9.1964997e-04
   1970       1.0698802e+00       9.9069315e-01       9.2006207e-04
   1971       1.0699454e+00       9.9073336e-01       9.2047348e-04
   1972       1.0700151e+00       9.9077357e-01       9.2088428e-04
   1973       1.0700893e+00       9.9081377e-01       9.2129458e-04
   1974       1.0701681e+00       9.9085397e-01       9.2170449e-04
   1975       1.0702516e+00       9.9089417e-01       9.2211410e-04
   1976       1.0703401e+00       9.9093437e-01       9.2252354e-04
   1977       1.0704335e+00       9.9097459e-01       9.2293290e-04
   1978       1.0705320e+00       9.9101481e-01       9.2334229e-04
   1979       1.0706357e+00       9.9105504e-01       9.2375184e-04
   1980       1.0707446e+00       9.9109529e-01       9.2416166e-04
   1981       1.0708589e+00       9.9113555e-01       9.2457186e-04
   1982       1.0709785e+00       9.9117584e-01       9.2498255e-04
   1983       1.0711036e+00       9.9121614e-01       9.2539387e-04
   1984       1.0712342e+00       9.9125647e-01       9.2580591e-04
   1985       1.0713704e+00       9.9129683e-01       9.2621882e-04
   1986       1.0715121e+00       9.9133722e-01       9.2663269e-04
   1987       1.0716595e+00       9.9137765e-01       9.2704766e-04
   1988       1.0718124e+00       9.9141811e-01       9.2746384e-04
   1989       1.0719711e+00       9.9145861e-01       9.2788136e-04
   1990       1.0721353e+00       9.9149915e-01       9.2830032e-04
   1991       1.0723052e+00       9.9153973e-01       9.2872086e-04
   1992       1.0724808e+00       9.9158037e-01       9.2914309e-04
   1993       1.0726619e+00       9.9162105e-01       9.2956713e-04
   1994       1.0728485e+00       9.9166179e-01       9.2999310e-04
   1995       1.0730407e+00       9.9170258e-01       9.3042110e-04
   1996       1.0732383e+00       9.9174343e-01       9.3085127e-04
   1997       1.0734414e+00       9.9178434e-01       9.3128370e-04
   1998       1.0736497e+00       9.9182531e-01       9.3171851e-04
   1999       1.0738634e+00       9.9186635e-01       9.3215582e-04
   2000       1.0740822e+00       9.9190746e-01       9.3259573e-04
   2001       1.0743060e+00       9.9194864e-01       9.3303834e-04
   2002       1.0745349e+00       9.9198989e-01       9.3348377e-04
   2003       1.0747686e+00       9.9203122e-01       9.3393210e-04
   2004       1.0750071e+00       9.9207262e-01       9.3438345e-04
   2005       1.0752503e+00       9.9211411e-01       9.3483790e-04
   2006       1.0754979e+00       9.9215567e-01       9.3529556e-04
   2007       1.0757500e+00       9.9219733e-01       9.3575651e-04
   2008       1.0760063e+00       9.9223906e-01       9.3622084e-04
   2009       1.0762667e+00       9.9228089e-01       9.3668864e-04
   2010       1.0765311e+00       9.9232280e-01       9.3715999e-04
   2011       1.0767992e+00       9.9236481e-01       9.3763496e-04
   2012       1.0770711e+00       9.9240691e-01       9.3811364e-04
   2013       1.0773464e+00       9.9244911e-01       9.3859609e-04
   2014       1.0776250e+00       9.9249140e-01       9.3908238e-04
   2015       1.0779068e+00       9.9253379e-01       9.3957257e-04
   2016       1.0781917e+00       9.9257628e-01       9.4006674e-04
   2017       1.0784793e+00       9.9261887e-01       9.4056492e-04
   2018       1.0787695e+00       9.9266156e-01       9.4106719e-04
   2019       1.0790623e+00       9.9270435e-01       9.4157357e-04
   2020       1.0793573e+00       9.9274725e-01       9.4208413e-04
   2021       1.0796544e+00       9.9279025e-01       9.4259890e-04
   2022       1.0799534e+00       9.9283336e-01       9.4311792e-04
   2023       1.0802542e+00       9.9287657e-01       9.4364122e-04
   2024       1.0805566e+00       9.9291989e-01       9.4416883e-04
   2025       1.0808603e+00       9.9296332e-01       9.4470077e-04
   2026       1.0811653e+00       9.9300686e-01       9.4523707e-04
   2027       1.0814712e+00       9.9305050e-01       9.4577775e-04
   2028       1.0817780e+00       9.9309425e-01       9.4632280e-04
   2029       1.0820855e+00       9.9313811e-01       9.4687225e-04
   2030       1.0823934e+00       9.9318208e-01       9.4742609e-04
   2031       1.0827016e+00       9.9322615e-01       9.4798433e-04
   2032       1.0830100e+00       9.9327034e-01       9.4854696e-04
   2033       1.0833183e+00       9.9331463e-01       9.4911397e-04
   2034       1.0836264e+00       9.9335903e-01       9.4968536e-04
   2035       1.0839342e+00       9.9340354e-01       9.5026110e-04
   2036       1.0842413e+00       9.9344816e-01       9.5084117e-04
   2037       1.0845478e+00       9.9349288e-01       9.5142556e-04
   2038       1.0848534e+00       9.9353771e-01       9.5201423e-04
   2039       1.0851579e+00       9.9358264e-01       9.5260715e-04
   2040       1.0854613e+00       9.9362768e-01       9.5320428e-04
   2041       1.0857633e+00       9.9367282e-01       9.5380559e-04
   2042       1.0860638e+00       9.9371807e-01       9.5441104e-04
   2043       1.0863627e+00       9.9376342e-01       9.5502057e-04
   2044       1.0866598e+00       9.9380886e-01       9.5563415e-04
   2045       1.0869550e+00       9.9385441e-01       9.5625171e-04
   2046       1.0872482e+00       9.9390006e-01       9.5687320e-04
   2047       1.0875392e+00       9.9394580e-01       9.5749856e-04
   2048       1.0878279e+00       9.9399165e-01       9.5812774e-04
   2049       1.0881141e+00       9.9403758e-01       9.5876065e-04
   2050       1.0883978e+00       9.9408361e-01       9.5939725e-04
   2051       1.0886788e+00       9.9412973e-01       9.6003745e-04
   2052       1.0889571e+00       9.9417594e-01       9.6068118e-04
   2053       1.0892324e+00       9.9422225e-01       9.6132836e-04
   2054       1.0895048e+00       9.9426863e-01       9.6197893e-04
   2055       1.0897741e+00       9.9431511e-01       9.6263279e-04
   2056       1.0900401e+00       9.9436167e-01       9.6328986e-04
   2057       1.0903029e+00       9.9440831e-01       9.6395006e-04
   2058       1.0905623e+00       9.9445503e-01       9.6461330e-04
   2059       1.0908183e+00       9.9450183e-01       9.6527949e-04
   2060       1.0910707e+00       9.9454871e-01       9.6594853e-04
   2061       1.0913195e+00       9.9459566e-01       9.6662035e-04
   2062       1.0915645e+00       9.9464269e-01       9.6729483e-04
   2063       1.0918058e+00       9.9468979e-01       9.6797188e-04
   2064       1.0920432e+00       9.9473696e-01       9.6865140e-04
   2065       1.0922767e+00       9.9478419e-01       9.6933330e-04
   2066       1.0925062e+00       9.9483149e-01       9.7001748e-04
   2067       1.0927317e+00       9.9487885e-01       9.7070382e-04
   2068       1.0929531e+00       9.9492628e-01       9.7139222e-04
   2069       1.0931702e+00       9.9497376e-01       9.7208259e-04
   2070       1.0933832e+00       9.9502130e-01       9.7277480e-04
   2071       1.0935919e+00       9.9506890e-01       9.7346877e-04
   2072       1.0937963e+00       9.9511655e-01       9.7416437e-04
   2073       1.0939963e+00       9.9516425e-01       9.7486150e-04
   2074       1.0941919e+00       9.9521199e-01       9.7556006e-04
   2075       1.0943831e+00       9.9525979e-01       9.7625992e-04
   2076       1.0945697e+00       9.9530762e-01       9.7696097e-04
   2077       1.0947519e+00       9.9535550e-01       9.7766312e-04
   2078       1.0949294e+00       9.9540342e-01       9.7836623e-04
   2079       1.0951024e+00       9.9545138e-01       9.7907021e-04
   2080       1.0952707e+00       9.9549937e-01       9.7977494e-04
   2081       1.0954343e+00       9.9554739e-01       9.8048030e-04
   2082       1.0955933e+00       9.9559544e-01       9.8118618e-04
   2083       1.0957475e+00       9.9564352e-01       9.8189247e-04
   2084       1.0958970e+00       9.9569163e-01       9.8259905e-04
   2085       1.0960417e+00       9.9573976e-01       9.8330581e-04
   2086       1.0961815e+00       9.9578791e-01       9.8401263e-04
   2087       1.0963166e+00       9.9583608e-01       9.8471940e-04
   2088       1.0964468e+00       9.9588426e-01       9.8542601e-04
   2089       1.0965722e+00       9.9593246e-01       9.8613234e-04
   2090       1.0966926e+00       9.9598067e-01       9.8683828e-04
   2091       1.0968082e+00       9.9602889e-01       9.8754371e-04
   2092       1.0969188e+00       9.9607712e-01       9.8824851e-04
   2093       1.0970244e+00       9.9612535e-01       9.8895259e-04
   2094       1.0971251e+00       9.9617358e-01       9.8965581e-04
   2095       1.0972208e+00       9.9622181e-01       9.9035807e-04
   2096       1.0973115e+00       9.9627004e-01       9.9105926e-04
   2097       1.0973972e+00       9.9631827e-01       9.9175925e-04
   2098       1.0974779e+00       9.9636649e-01       9.9245795e-04
   2099       1.0975535e+00       9.9641469e-01       9.9315524e-04
   2100       1.0976240e+00       9.9646289e-01       9.9385100e-04
   2101       1.0976895e+00       9.9651107e-01       9.9454512e-04
   2102       1.0977498e+00       9.9655923e-01       9.9523750e-04
   2103       1.0978051e+00       9.9660738e-01       9.9592801e-04
   2104       1.0978552e+00       9.9665550e-01       9.9661657e-04
   2105       1.0979002e+00       9.9670359e-01       9.9730304e-04
   2106       1.0979401e+00       9.9675166e-01       9.9798732e-04
   2107       1.0979748e+00       9.9679971e-01       9.9866932e-04
   2108       1.0980043e+00       9.9684772e-01       9.9934890e-04
   2109       1.0980287e+00       9.9689569e-01       1.0000260e-03
   2110       1.0980478e+00       9.9694363e-01       1.0007004e-03
   2111       1.0980617e+00       9.9699153e-01       1.0013722e-03
   2112       1.0980704e+00       9.9703939e-01       1.0020411e-03
   2113       1.0980739e+00       9.9708721e-01       1.0027070e-03
   2114       1.0980721e+00       9.9713498e-01       1.0033700e-03
   2115       1.0980650e+00       9.9718270e-01       1.0040297e-03
   2116       1.0980527e+00       9.9723037e-01       1.0046863e-03
   2117       1.0980350e+00       9.9727798e-01       1.0053394e-03
   2118       1.0980121e+00       9.9732555e-01       1.0059892e-03
   2119       1.0979839e+00       9.9737305e-01       1.0066353e-03
   2120       1.0979504e+00       9.9742049e-01       1.0072778e-03
   2121       1.0979115e+00       9.9746787e-01       1.0079166e-03
   2122       1.0978674e+00       9.9751518e-01       1.0085515e-03
   2123       1.0978178e+00       9.9756243e-01       1.0091824e-03
   2124       1.0977630e+00       9.9760960e-01       1.0098093e-03
   2125       1.0977028e+00       9.9765671e-01       1.0104321e-03
   2126       1.0976372e+00       9.9770373e-01       1.0110506e-03
   2127       1.0975663e+00       9.9775068e-01       1.0116648e-03
   2128       1.0974901e+00       9.9779755e-01       1.0122745e-03
   2129       1.0974084e+00       9.9784434e-01       1.0128798e-03
   2130       1.0973215e+00       9.9789104e-01       1.0134804e-03
   2131       1.0972292e+00       9.9793766e-01       1.0140763e-03
   2132       1.0971315e+00       9.9798419e-01       1.0146674e-03
   2133       1.0970285e+00       9.9803062e-01       1.0152536e-03
   2134       1.0969201e+00       9.9807696e-01       1.0158349e-03
   2135       1.0968065e+00       9.9812320e-01       1.0164111e-03
   2136       1.0966875e+00       9.9816935e-01       1.0169822e-03
   2137       1.0965632e+00       9.9821539e-01       1.0175480e-03
   2138       1.0964337e+00       9.9826133e-01       1.0181086e-03
   2139       1.0962989e+00       9.9830716e-01       1.0186637e-03
   2140       1.0961589e+00       9.9835289e-01       1.0192134e-03
   2141       1.0960137e+00       9.9839850e-01       1.0197576e-03
   2142       1.0958633e+00       9.9844401e-01       1.0202962e-03
   2143       1.0957077e+00       9.9848939e-01       1.0208291e-03
   2144       1.0955471e+00       9.9853466e-01       1.0213562e-03
   2145       1.0953814e+00       9.9857981e-01       1.0218775e-03
   2146       1.0952107e+00       9.9862484e-01       1.0223929e-03
   2147       1.0950350e+00       9.9866974e-01       1.0229024e-03
   2148       1.0948545e+00       9.9871452e-01       1.0234058e-03
   2149       1.0946690e+00       9.9875917e-01       1.0239032e-03
   2150       1.0944788e+00       9.9880369e-01       1.0243944e-03
   2151       1.0942839e+00       9.9884808e-01       1.0248794e-03
   2152       1.0940843e+00       9.9889234e-01       1.0253582e-03
   2153       1.0938801e+00       9.9893646e-01       1.0258307e-03
   2154       1.0936715e+00       9.9898044e-01       1.0262968e-03
   2155       1.0934585e+00       9.9902428e-01       1.0267566e-03
   2156       1.0932412e+00       9.9906798e-01       1.0272099e-03
   2157       1.0930197e+00       9.9911154e-01       1.0276567e-03
   2158       1.0927941e+00       9.9915495e-01       1.0280970e-03
   2159       1.0925645e+00       9.9919821e-01       1.0285308e-03
